text
"[{'label': 'NEGATIVE', 'score': 0.9049813747406006}]"
"[{'label': 'POSITIVE', 'score': 0.9998849630355835}]"
"[{'label': 'POSITIVE', 'score': 0.9991565942764282}]"
"[{'label': 'NEGATIVE', 'score': 0.9976949095726013}]"
"[{'label': 'POSITIVE', 'score': 0.9976015686988831}]"
"[{'label': 'POSITIVE', 'score': 0.912299633026123}]"
"[{'label': 'POSITIVE', 'score': 0.9997220635414124}]"
"[{'label': 'POSITIVE', 'score': 0.9632706642150879}]"
"[{'label': 'POSITIVE', 'score': 0.9731046557426453}]"
"[{'label': 'NEGATIVE', 'score': 0.9989964365959167}]"
"[{'label': 'POSITIVE', 'score': 0.8690251708030701}]"
"[{'label': 'POSITIVE', 'score': 0.7018968462944031}]"
"[{'label': 'NEGATIVE', 'score': 0.9994058609008789}]"
"[{'label': 'POSITIVE', 'score': 0.9997197985649109}]"
"[{'label': 'NEGATIVE', 'score': 0.9583500027656555}]"
"[{'label': 'POSITIVE', 'score': 0.8485943675041199}]"
"[{'label': 'POSITIVE', 'score': 0.9990094900131226}]"
"[{'label': 'POSITIVE', 'score': 0.8985247015953064}]"
"[{'label': 'NEGATIVE', 'score': 0.9882012009620667}]"
"[{'label': 'NEGATIVE', 'score': 0.9669890999794006}]"
"[{'label': 'POSITIVE', 'score': 0.9260609149932861}]"
"[{'label': 'POSITIVE', 'score': 0.998955488204956}]"
"[{'label': 'POSITIVE', 'score': 0.9978171586990356}]"
"[{'label': 'POSITIVE', 'score': 0.9962558746337891}]"
"[{'label': 'POSITIVE', 'score': 0.9066116213798523}]"
"[{'label': 'NEGATIVE', 'score': 0.9977630376815796}]"
"[{'label': 'POSITIVE', 'score': 0.949765682220459}]"
"[{'label': 'POSITIVE', 'score': 0.9893089532852173}]"
"[{'label': 'NEGATIVE', 'score': 0.9808388948440552}]"
"[{'label': 'POSITIVE', 'score': 0.9316595792770386}]"
"[{'label': 'NEGATIVE', 'score': 0.8534024357795715}]"
"[{'label': 'POSITIVE', 'score': 0.8308849930763245}]"
"[{'label': 'POSITIVE', 'score': 0.9967629909515381}]"
"[{'label': 'POSITIVE', 'score': 0.999725878238678}]"
"[{'label': 'POSITIVE', 'score': 0.9835493564605713}]"
"[{'label': 'POSITIVE', 'score': 0.9998689889907837}]"
"[{'label': 'NEGATIVE', 'score': 0.9997212290763855}]"
"[{'label': 'NEGATIVE', 'score': 0.988673985004425}]"
"[{'label': 'POSITIVE', 'score': 0.9998844861984253}]"
"[{'label': 'NEGATIVE', 'score': 0.9990973472595215}]"
"[{'label': 'NEGATIVE', 'score': 0.977185845375061}]"
"[{'label': 'POSITIVE', 'score': 0.9984904527664185}]"
"[{'label': 'POSITIVE', 'score': 0.8964316248893738}]"
"[{'label': 'NEGATIVE', 'score': 0.9995823502540588}]"
"[{'label': 'POSITIVE', 'score': 0.9989711046218872}]"
"[{'label': 'NEGATIVE', 'score': 0.9824830293655396}]"
"[{'label': 'POSITIVE', 'score': 0.9995285272598267}]"
"[{'label': 'POSITIVE', 'score': 0.9943095445632935}]"
"[{'label': 'POSITIVE', 'score': 0.9633774161338806}]"
"[{'label': 'POSITIVE', 'score': 0.6516939997673035}]"
"[{'label': 'NEGATIVE', 'score': 0.9971736669540405}]"
"[{'label': 'POSITIVE', 'score': 0.9998289346694946}]"
"[{'label': 'POSITIVE', 'score': 0.9968833327293396}]"
"[{'label': 'POSITIVE', 'score': 0.9997933506965637}]"
"[{'label': 'NEGATIVE', 'score': 0.9963511228561401}]"
"[{'label': 'POSITIVE', 'score': 0.9953517913818359}]"
"[{'label': 'NEGATIVE', 'score': 0.9872910380363464}]"
"[{'label': 'POSITIVE', 'score': 0.9998160004615784}]"
"[{'label': 'POSITIVE', 'score': 0.9997884631156921}]"
"[{'label': 'POSITIVE', 'score': 0.9998517036437988}]"
"[{'label': 'NEGATIVE', 'score': 0.9914940595626831}]"
"[{'label': 'POSITIVE', 'score': 0.9998667240142822}]"
"[{'label': 'POSITIVE', 'score': 0.9998239874839783}]"
"[{'label': 'POSITIVE', 'score': 0.9934325218200684}]"
"[{'label': 'POSITIVE', 'score': 0.9755315184593201}]"
"[{'label': 'POSITIVE', 'score': 0.9911410808563232}]"
"[{'label': 'POSITIVE', 'score': 0.9956533908843994}]"
"[{'label': 'POSITIVE', 'score': 0.9908652901649475}]"
"[{'label': 'POSITIVE', 'score': 0.999530553817749}]"
"[{'label': 'POSITIVE', 'score': 0.9998225569725037}]"
"[{'label': 'POSITIVE', 'score': 0.9879586696624756}]"
"[{'label': 'POSITIVE', 'score': 0.9969844222068787}]"
"[{'label': 'POSITIVE', 'score': 0.9989701509475708}]"
"[{'label': 'POSITIVE', 'score': 0.9995419979095459}]"
"[{'label': 'POSITIVE', 'score': 0.785637378692627}]"
"[{'label': 'NEGATIVE', 'score': 0.998039186000824}]"
"[{'label': 'NEGATIVE', 'score': 0.9961065649986267}]"
"[{'label': 'POSITIVE', 'score': 0.9935693740844727}]"
"[{'label': 'POSITIVE', 'score': 0.9998588562011719}]"
"[{'label': 'POSITIVE', 'score': 0.9970384836196899}]"
"[{'label': 'POSITIVE', 'score': 0.9998621940612793}]"
"[{'label': 'POSITIVE', 'score': 0.9997559189796448}]"
"[{'label': 'POSITIVE', 'score': 0.9997288584709167}]"
"[{'label': 'POSITIVE', 'score': 0.9993392825126648}]"
"[{'label': 'POSITIVE', 'score': 0.999824583530426}]"
"[{'label': 'POSITIVE', 'score': 0.9998146891593933}]"
"[{'label': 'POSITIVE', 'score': 0.9997240900993347}]"
"[{'label': 'POSITIVE', 'score': 0.9979484677314758}]"
"[{'label': 'POSITIVE', 'score': 0.9995686411857605}]"
"[{'label': 'NEGATIVE', 'score': 0.9398958683013916}]"
"[{'label': 'POSITIVE', 'score': 0.999872088432312}]"
"[{'label': 'POSITIVE', 'score': 0.9998224377632141}]"
"[{'label': 'POSITIVE', 'score': 0.9994589686393738}]"
"[{'label': 'NEGATIVE', 'score': 0.9993953704833984}]"
"[{'label': 'POSITIVE', 'score': 0.9961643218994141}]"
"[{'label': 'NEGATIVE', 'score': 0.9989687204360962}]"
"[{'label': 'NEGATIVE', 'score': 0.9552983045578003}]"
"[{'label': 'NEGATIVE', 'score': 0.9983500242233276}]"
"[{'label': 'POSITIVE', 'score': 0.5454225540161133}]"
"[{'label': 'NEGATIVE', 'score': 0.6063404679298401}]"
"[{'label': 'POSITIVE', 'score': 0.9936338663101196}]"
"[{'label': 'NEGATIVE', 'score': 0.9876484870910645}]"
"[{'label': 'NEGATIVE', 'score': 0.9379318356513977}]"
"[{'label': 'POSITIVE', 'score': 0.6240987777709961}]"
"[{'label': 'POSITIVE', 'score': 0.996239423751831}]"
"[{'label': 'NEGATIVE', 'score': 0.9879744052886963}]"
"[{'label': 'NEGATIVE', 'score': 0.9814456105232239}]"
"[{'label': 'NEGATIVE', 'score': 0.9853379726409912}]"
"[{'label': 'NEGATIVE', 'score': 0.9882336854934692}]"
"[{'label': 'POSITIVE', 'score': 0.9929413795471191}]"
"[{'label': 'POSITIVE', 'score': 0.9998496770858765}]"
"[{'label': 'POSITIVE', 'score': 0.9052464962005615}]"
"[{'label': 'POSITIVE', 'score': 0.9998751878738403}]"
"[{'label': 'POSITIVE', 'score': 0.9995796084403992}]"
"[{'label': 'POSITIVE', 'score': 0.9998488426208496}]"
"[{'label': 'NEGATIVE', 'score': 0.8852882385253906}]"
"[{'label': 'NEGATIVE', 'score': 0.9958928823471069}]"
"[{'label': 'NEGATIVE', 'score': 0.5715961456298828}]"
"[{'label': 'NEGATIVE', 'score': 0.9875162839889526}]"
"[{'label': 'POSITIVE', 'score': 0.9998713731765747}]"
"[{'label': 'NEGATIVE', 'score': 0.697055995464325}]"
"[{'label': 'POSITIVE', 'score': 0.9933176040649414}]"
"[{'label': 'NEGATIVE', 'score': 0.979680597782135}]"
"[{'label': 'NEGATIVE', 'score': 0.9750505089759827}]"
"[{'label': 'NEGATIVE', 'score': 0.999715268611908}]"
"[{'label': 'NEGATIVE', 'score': 0.9316236972808838}]"
"[{'label': 'NEGATIVE', 'score': 0.9977399110794067}]"
"[{'label': 'NEGATIVE', 'score': 0.9985857009887695}]"
"[{'label': 'NEGATIVE', 'score': 0.9932720065116882}]"
"[{'label': 'NEGATIVE', 'score': 0.9554298520088196}]"
"[{'label': 'NEGATIVE', 'score': 0.9977012276649475}]"
"[{'label': 'NEGATIVE', 'score': 0.9978991746902466}]"
"[{'label': 'POSITIVE', 'score': 0.9987213015556335}]"
"[{'label': 'POSITIVE', 'score': 0.6738194227218628}]"
"[{'label': 'POSITIVE', 'score': 0.9950998425483704}]"
"[{'label': 'NEGATIVE', 'score': 0.7520951628684998}]"
"[{'label': 'POSITIVE', 'score': 0.9993568062782288}]"
"[{'label': 'NEGATIVE', 'score': 0.9930996894836426}]"
"[{'label': 'NEGATIVE', 'score': 0.999370276927948}]"
"[{'label': 'POSITIVE', 'score': 0.9996463060379028}]"
"[{'label': 'POSITIVE', 'score': 0.9995597004890442}]"
"[{'label': 'POSITIVE', 'score': 0.9907050728797913}]"
"[{'label': 'POSITIVE', 'score': 0.9980261921882629}]"
"[{'label': 'POSITIVE', 'score': 0.9986143112182617}]"
"[{'label': 'POSITIVE', 'score': 0.9994617104530334}]"
"[{'label': 'POSITIVE', 'score': 0.9994470477104187}]"
"[{'label': 'NEGATIVE', 'score': 0.9992303848266602}]"
"[{'label': 'NEGATIVE', 'score': 0.9986521601676941}]"
"[{'label': 'POSITIVE', 'score': 0.7593085765838623}]"
"[{'label': 'POSITIVE', 'score': 0.9903191328048706}]"
"[{'label': 'NEGATIVE', 'score': 0.9525633454322815}]"
"[{'label': 'POSITIVE', 'score': 0.9025165438652039}]"
"[{'label': 'POSITIVE', 'score': 0.9969582557678223}]"
"[{'label': 'NEGATIVE', 'score': 0.9962259531021118}]"
"[{'label': 'NEGATIVE', 'score': 0.9982860684394836}]"
"[{'label': 'NEGATIVE', 'score': 0.9681618213653564}]"
"[{'label': 'POSITIVE', 'score': 0.9997671246528625}]"
"[{'label': 'NEGATIVE', 'score': 0.9717004299163818}]"
"[{'label': 'POSITIVE', 'score': 0.7520491480827332}]"
"[{'label': 'POSITIVE', 'score': 0.9888327121734619}]"
"[{'label': 'NEGATIVE', 'score': 0.9954535961151123}]"
"[{'label': 'NEGATIVE', 'score': 0.9983879327774048}]"
"[{'label': 'POSITIVE', 'score': 0.9975858926773071}]"
"[{'label': 'NEGATIVE', 'score': 0.9984301924705505}]"
"[{'label': 'NEGATIVE', 'score': 0.6953234076499939}]"
"[{'label': 'POSITIVE', 'score': 0.9879146814346313}]"
"[{'label': 'POSITIVE', 'score': 0.9633095264434814}]"
"[{'label': 'NEGATIVE', 'score': 0.9996540546417236}]"
"[{'label': 'POSITIVE', 'score': 0.7230322957038879}]"
"[{'label': 'POSITIVE', 'score': 0.9916757345199585}]"
"[{'label': 'NEGATIVE', 'score': 0.9991463422775269}]"
"[{'label': 'POSITIVE', 'score': 0.9862719774246216}]"
"[{'label': 'NEGATIVE', 'score': 0.5644012093544006}]"
"[{'label': 'NEGATIVE', 'score': 0.8173395991325378}]"
"[{'label': 'NEGATIVE', 'score': 0.9995361566543579}]"
"[{'label': 'POSITIVE', 'score': 0.7104541659355164}]"
"[{'label': 'NEGATIVE', 'score': 0.9956700801849365}]"
"[{'label': 'POSITIVE', 'score': 0.9998266100883484}]"
"[{'label': 'NEGATIVE', 'score': 0.9419636130332947}]"
"[{'label': 'NEGATIVE', 'score': 0.9245578050613403}]"
"[{'label': 'NEGATIVE', 'score': 0.9996466636657715}]"
"[{'label': 'NEGATIVE', 'score': 0.7535668015480042}]"
"[{'label': 'POSITIVE', 'score': 0.6048147082328796}]"
"[{'label': 'NEGATIVE', 'score': 0.9936975836753845}]"
"[{'label': 'POSITIVE', 'score': 0.9938739538192749}]"
"[{'label': 'NEGATIVE', 'score': 0.9980921149253845}]"
"[{'label': 'POSITIVE', 'score': 0.9887718558311462}]"
"[{'label': 'NEGATIVE', 'score': 0.8744021058082581}]"
"[{'label': 'POSITIVE', 'score': 0.9996689558029175}]"
"[{'label': 'NEGATIVE', 'score': 0.9997702240943909}]"
"[{'label': 'NEGATIVE', 'score': 0.5619162917137146}]"
"[{'label': 'POSITIVE', 'score': 0.9958977103233337}]"
"[{'label': 'NEGATIVE', 'score': 0.9982790946960449}]"
"[{'label': 'NEGATIVE', 'score': 0.998683750629425}]"
"[{'label': 'POSITIVE', 'score': 0.9649999141693115}]"
"[{'label': 'NEGATIVE', 'score': 0.998254120349884}]"
"[{'label': 'POSITIVE', 'score': 0.6138491630554199}]"
"[{'label': 'POSITIVE', 'score': 0.9998288154602051}]"
"[{'label': 'NEGATIVE', 'score': 0.9918666481971741}]"
"[{'label': 'NEGATIVE', 'score': 0.9997079968452454}]"
"[{'label': 'POSITIVE', 'score': 0.9998732805252075}]"
"[{'label': 'POSITIVE', 'score': 0.8483024835586548}]"
"[{'label': 'NEGATIVE', 'score': 0.9815955758094788}]"
"[{'label': 'POSITIVE', 'score': 0.9837657809257507}]"
"[{'label': 'POSITIVE', 'score': 0.9985665678977966}]"
"[{'label': 'POSITIVE', 'score': 0.9995478987693787}]"
"[{'label': 'NEGATIVE', 'score': 0.9991829991340637}]"
"[{'label': 'POSITIVE', 'score': 0.9990448355674744}]"
"[{'label': 'POSITIVE', 'score': 0.9941917061805725}]"
"[{'label': 'POSITIVE', 'score': 0.9985014200210571}]"
"[{'label': 'POSITIVE', 'score': 0.9981743097305298}]"
"[{'label': 'POSITIVE', 'score': 0.999510645866394}]"
"[{'label': 'NEGATIVE', 'score': 0.9789602756500244}]"
"[{'label': 'POSITIVE', 'score': 0.9907015562057495}]"
"[{'label': 'POSITIVE', 'score': 0.912124752998352}]"
"[{'label': 'POSITIVE', 'score': 0.9924172163009644}]"
"[{'label': 'POSITIVE', 'score': 0.9976315498352051}]"
"[{'label': 'POSITIVE', 'score': 0.9998849630355835}]"
"[{'label': 'POSITIVE', 'score': 0.9994538426399231}]"
"[{'label': 'POSITIVE', 'score': 0.999824583530426}]"
"[{'label': 'POSITIVE', 'score': 0.9969733953475952}]"
"[{'label': 'NEGATIVE', 'score': 0.9997922778129578}]"
"[{'label': 'POSITIVE', 'score': 0.9953399896621704}]"
"[{'label': 'POSITIVE', 'score': 0.9998745918273926}]"
"[{'label': 'POSITIVE', 'score': 0.9995645880699158}]"
"[{'label': 'POSITIVE', 'score': 0.7409572601318359}]"
"[{'label': 'POSITIVE', 'score': 0.9997468590736389}]"
"[{'label': 'NEGATIVE', 'score': 0.9948129653930664}]"
"[{'label': 'POSITIVE', 'score': 0.9878480434417725}]"
"[{'label': 'POSITIVE', 'score': 0.9996826648712158}]"
"[{'label': 'NEGATIVE', 'score': 0.9390537738800049}]"
"[{'label': 'NEGATIVE', 'score': 0.9996711015701294}]"
"[{'label': 'NEGATIVE', 'score': 0.9826604723930359}]"
"[{'label': 'POSITIVE', 'score': 0.9997788071632385}]"
"[{'label': 'POSITIVE', 'score': 0.9713808298110962}]"
"[{'label': 'NEGATIVE', 'score': 0.9640260934829712}]"
"[{'label': 'POSITIVE', 'score': 0.9998363256454468}]"
"[{'label': 'POSITIVE', 'score': 0.9995520710945129}]"
"[{'label': 'POSITIVE', 'score': 0.9994018077850342}]"
"[{'label': 'POSITIVE', 'score': 0.9966279864311218}]"
"[{'label': 'POSITIVE', 'score': 0.9978585839271545}]"
"[{'label': 'NEGATIVE', 'score': 0.7803454995155334}]"
"[{'label': 'POSITIVE', 'score': 0.9947774410247803}]"
"[{'label': 'NEGATIVE', 'score': 0.9579556584358215}]"
"[{'label': 'POSITIVE', 'score': 0.9879710078239441}]"
"[{'label': 'POSITIVE', 'score': 0.9361470937728882}]"
"[{'label': 'NEGATIVE', 'score': 0.9902732968330383}]"
"[{'label': 'NEGATIVE', 'score': 0.9905869364738464}]"
"[{'label': 'NEGATIVE', 'score': 0.9273530840873718}]"
"[{'label': 'POSITIVE', 'score': 0.9989204406738281}]"
"[{'label': 'POSITIVE', 'score': 0.9998067021369934}]"
"[{'label': 'POSITIVE', 'score': 0.999883770942688}]"
"[{'label': 'POSITIVE', 'score': 0.9998277425765991}]"
"[{'label': 'POSITIVE', 'score': 0.9791967272758484}]"
"[{'label': 'POSITIVE', 'score': 0.9995157718658447}]"
"[{'label': 'POSITIVE', 'score': 0.9992044568061829}]"
"[{'label': 'POSITIVE', 'score': 0.9993842840194702}]"
"[{'label': 'POSITIVE', 'score': 0.9911149740219116}]"
"[{'label': 'POSITIVE', 'score': 0.9993274211883545}]"
"[{'label': 'POSITIVE', 'score': 0.9996968507766724}]"
"[{'label': 'POSITIVE', 'score': 0.9903834462165833}]"
"[{'label': 'POSITIVE', 'score': 0.9997496008872986}]"
"[{'label': 'POSITIVE', 'score': 0.999158501625061}]"
"[{'label': 'POSITIVE', 'score': 0.9995929598808289}]"
"[{'label': 'POSITIVE', 'score': 0.9995859265327454}]"
"[{'label': 'POSITIVE', 'score': 0.9997047781944275}]"
"[{'label': 'POSITIVE', 'score': 0.9998021721839905}]"
"[{'label': 'POSITIVE', 'score': 0.9996849298477173}]"
"[{'label': 'POSITIVE', 'score': 0.9993234872817993}]"
"[{'label': 'POSITIVE', 'score': 0.9971988201141357}]"
"[{'label': 'POSITIVE', 'score': 0.9997301697731018}]"
"[{'label': 'POSITIVE', 'score': 0.9995614886283875}]"
"[{'label': 'POSITIVE', 'score': 0.9790723919868469}]"
"[{'label': 'POSITIVE', 'score': 0.5118379592895508}]"
"[{'label': 'POSITIVE', 'score': 0.9928842782974243}]"
"[{'label': 'POSITIVE', 'score': 0.9983870983123779}]"
"[{'label': 'POSITIVE', 'score': 0.9925205707550049}]"
"[{'label': 'POSITIVE', 'score': 0.9983590245246887}]"
"[{'label': 'POSITIVE', 'score': 0.9997363686561584}]"
"[{'label': 'POSITIVE', 'score': 0.9980460405349731}]"
"[{'label': 'POSITIVE', 'score': 0.9932194352149963}]"
"[{'label': 'POSITIVE', 'score': 0.9969090819358826}]"
"[{'label': 'POSITIVE', 'score': 0.999758780002594}]"
"[{'label': 'POSITIVE', 'score': 0.9996588230133057}]"
"[{'label': 'NEGATIVE', 'score': 0.993043065071106}]"
"[{'label': 'NEGATIVE', 'score': 0.9993902444839478}]"
"[{'label': 'POSITIVE', 'score': 0.9813084006309509}]"
"[{'label': 'POSITIVE', 'score': 0.9934017062187195}]"
"[{'label': 'POSITIVE', 'score': 0.9996065497398376}]"
"[{'label': 'POSITIVE', 'score': 0.9995334148406982}]"
"[{'label': 'NEGATIVE', 'score': 0.8080279231071472}]"
"[{'label': 'POSITIVE', 'score': 0.9997275471687317}]"
"[{'label': 'NEGATIVE', 'score': 0.9992289543151855}]"
"[{'label': 'POSITIVE', 'score': 0.9998829364776611}]"
"[{'label': 'POSITIVE', 'score': 0.9993313550949097}]"
"[{'label': 'POSITIVE', 'score': 0.9997031092643738}]"
"[{'label': 'NEGATIVE', 'score': 0.9908310770988464}]"
"[{'label': 'POSITIVE', 'score': 0.999355137348175}]"
"[{'label': 'POSITIVE', 'score': 0.9998828172683716}]"
"[{'label': 'POSITIVE', 'score': 0.9509171843528748}]"
"[{'label': 'NEGATIVE', 'score': 0.9413156509399414}]"
"[{'label': 'POSITIVE', 'score': 0.9927003979682922}]"
"[{'label': 'NEGATIVE', 'score': 0.8392664790153503}]"
"[{'label': 'POSITIVE', 'score': 0.9875631332397461}]"
"[{'label': 'POSITIVE', 'score': 0.999677300453186}]"
"[{'label': 'NEGATIVE', 'score': 0.9971729516983032}]"
"[{'label': 'POSITIVE', 'score': 0.9529452919960022}]"
"[{'label': 'POSITIVE', 'score': 0.9991683959960938}]"
"[{'label': 'POSITIVE', 'score': 0.7063907980918884}]"
"[{'label': 'POSITIVE', 'score': 0.9997238516807556}]"
"[{'label': 'POSITIVE', 'score': 0.514309823513031}]"
"[{'label': 'POSITIVE', 'score': 0.5741625428199768}]"
"[{'label': 'NEGATIVE', 'score': 0.9997491240501404}]"
"[{'label': 'POSITIVE', 'score': 0.9998694658279419}]"
"[{'label': 'NEGATIVE', 'score': 0.9847807884216309}]"
"[{'label': 'POSITIVE', 'score': 0.9969215989112854}]"
"[{'label': 'POSITIVE', 'score': 0.9995014667510986}]"
"[{'label': 'NEGATIVE', 'score': 0.9997898936271667}]"
"[{'label': 'NEGATIVE', 'score': 0.9962765574455261}]"
"[{'label': 'POSITIVE', 'score': 0.9997770190238953}]"
"[{'label': 'NEGATIVE', 'score': 0.9953828454017639}]"
"[{'label': 'NEGATIVE', 'score': 0.9498625993728638}]"
"[{'label': 'POSITIVE', 'score': 0.9974035620689392}]"
"[{'label': 'POSITIVE', 'score': 0.9990565180778503}]"
"[{'label': 'POSITIVE', 'score': 0.9897186756134033}]"
"[{'label': 'POSITIVE', 'score': 0.9961101412773132}]"
"[{'label': 'NEGATIVE', 'score': 0.9981003403663635}]"
"[{'label': 'NEGATIVE', 'score': 0.9987342953681946}]"
"[{'label': 'NEGATIVE', 'score': 0.9993973970413208}]"
"[{'label': 'NEGATIVE', 'score': 0.9997698664665222}]"
"[{'label': 'NEGATIVE', 'score': 0.9585972428321838}]"
"[{'label': 'POSITIVE', 'score': 0.8347697854042053}]"
"[{'label': 'POSITIVE', 'score': 0.9997065663337708}]"
"[{'label': 'POSITIVE', 'score': 0.9637949466705322}]"
"[{'label': 'POSITIVE', 'score': 0.999873161315918}]"
"[{'label': 'POSITIVE', 'score': 0.9996070265769958}]"
"[{'label': 'NEGATIVE', 'score': 0.9945237636566162}]"
"[{'label': 'POSITIVE', 'score': 0.9995063543319702}]"
"[{'label': 'NEGATIVE', 'score': 0.8893919587135315}]"
"[{'label': 'POSITIVE', 'score': 0.9993244409561157}]"
"[{'label': 'NEGATIVE', 'score': 0.9994557499885559}]"
"[{'label': 'NEGATIVE', 'score': 0.9808927774429321}]"
"[{'label': 'POSITIVE', 'score': 0.9982976317405701}]"
"[{'label': 'POSITIVE', 'score': 0.9998537302017212}]"
"[{'label': 'POSITIVE', 'score': 0.9998718500137329}]"
"[{'label': 'POSITIVE', 'score': 0.9998718500137329}]"
"[{'label': 'POSITIVE', 'score': 0.9993963241577148}]"
"[{'label': 'POSITIVE', 'score': 0.998588502407074}]"
"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]"
"[{'label': 'POSITIVE', 'score': 0.9991419315338135}]"
"[{'label': 'POSITIVE', 'score': 0.9988797307014465}]"
"[{'label': 'NEGATIVE', 'score': 0.9919890761375427}]"
"[{'label': 'NEGATIVE', 'score': 0.9815316200256348}]"
"[{'label': 'POSITIVE', 'score': 0.9816944003105164}]"
"[{'label': 'NEGATIVE', 'score': 0.9510030746459961}]"
"[{'label': 'POSITIVE', 'score': 0.9951817393302917}]"
"[{'label': 'NEGATIVE', 'score': 0.9988609552383423}]"
"[{'label': 'POSITIVE', 'score': 0.9998396635055542}]"
"[{'label': 'NEGATIVE', 'score': 0.9997839331626892}]"
"[{'label': 'POSITIVE', 'score': 0.9996697902679443}]"
"[{'label': 'NEGATIVE', 'score': 0.9208346009254456}]"
"[{'label': 'POSITIVE', 'score': 0.9776071310043335}]"
"[{'label': 'NEGATIVE', 'score': 0.9995253086090088}]"
"[{'label': 'POSITIVE', 'score': 0.9992067217826843}]"
"[{'label': 'POSITIVE', 'score': 0.9972262978553772}]"
"[{'label': 'POSITIVE', 'score': 0.999883770942688}]"
"[{'label': 'NEGATIVE', 'score': 0.9927793145179749}]"
"[{'label': 'POSITIVE', 'score': 0.9706768989562988}]"
"[{'label': 'POSITIVE', 'score': 0.999860405921936}]"
"[{'label': 'POSITIVE', 'score': 0.9998018145561218}]"
"[{'label': 'POSITIVE', 'score': 0.9998761415481567}]"
"[{'label': 'NEGATIVE', 'score': 0.9804496765136719}]"
"[{'label': 'NEGATIVE', 'score': 0.9913153648376465}]"
"[{'label': 'POSITIVE', 'score': 0.8988432288169861}]"
"[{'label': 'POSITIVE', 'score': 0.9998670816421509}]"
"[{'label': 'POSITIVE', 'score': 0.9854356646537781}]"
"[{'label': 'POSITIVE', 'score': 0.9990909099578857}]"
"[{'label': 'POSITIVE', 'score': 0.9997867941856384}]"
"[{'label': 'POSITIVE', 'score': 0.9984943866729736}]"
"[{'label': 'POSITIVE', 'score': 0.9519553780555725}]"
"[{'label': 'NEGATIVE', 'score': 0.9996091723442078}]"
"[{'label': 'POSITIVE', 'score': 0.999836802482605}]"
